40,17,1280,330
40,18,1347,643
40,19,1386,558
40,20,1413,504
40,21,1434,448
41,1,1254,946
41,2,1137,905
41,3,1031,800
41,4,947,731
41,5,864,707
41,6,1119,608
41,7,1080,487
41,8,1060,413
41,9,1044,348
41,10,1199,589
41,11,1196,453
41,12,1198,374
41,13,1197,307
41,14,1276,603
41,15,1283,476
41,16,1285,401
41,17,1281,330
41,18,1347,642
41,19,1386,558
41,20,1413,504
41,21,1434,448
42,1,1253,947
42,2,1136,905
42,3,1030,800
42,4,947,731
42,5,864,706
42,6,1119,609
42,7,1080,487
42,8,1060,414
42,9,1045,348
42,10,1199,590
42,11,1195,455
42,12,1197,375
42,13,1197,307
42,14,1275,604
42,15,1282,477
42,16,1284,401
42,17,1279,331
42,18,1346,643
42,19,1386,559
42,20,1412,504
42,21,1433,447
43,1,1255,947
43,2,1137,906
43,3,1031,800
43,4,947,731
43,5,863,707
43,6,1120,609
43,7,1080,487
43,8,1059,414
43,9,1044,348
43,10,1199,589
43,11,1195,454
43,12,1197,375
43,13,1197,307
43,14,1276,604
43,15,1282,476
43,16,1284,401
43,17,1280,331
43,18,1346,643
43,19,1385,559
43,20,1412,504
43,21,1433,448
44,1,1253,947
44,2,1136,906
44,3,1031,800
44,4,947,731
44,5,863,707
44,6,1119,609
44,7,1079,487
44,8,1059,414
44,9,1043,348
44,10,1199,589
44,11,1195,454
44,12,1197,374
44,13,1197,307
44,14,1275,604
44,15,1282,476
44,16,1283,401
44,17,1279,331
44,18,1345,643
44,19,1385,559
44,20,1412,504
44,21,1433,448
45,1,1254,948
45,2,1136,906
45,3,1031,800
45,4,947,730
45,5,862,706
45,6,1120,609
45,7,1080,488
45,8,1059,414
45,9,1043,349
45,10,1199,590
45,11,1195,455
45,12,1196,375
45,13,1196,308
45,14,1275,604
45,15,1282,476
45,16,1283,401
45,17,1279,331
45,18,1346,643
45,19,1384,559
45,20,1411,504
45,21,1432,448
46,1,1253,947
46,2,1136,905
46,3,1031,801
46,4,947,732
46,5,863,707
46,6,1119,609
46,7,1079,487
46,8,1058,414
46,9,1042,349
46,10,1199,590
46,11,1195,454
46,12,1197,374
46,13,1196,307
46,14,1275,604
46,15,1282,476
46,16,1283,401
46,17,1279,331
46,18,1345,643
46,19,1384,559
46,20,1411,504
46,21,1432,448
47,1,1253,948
47,2,1136,905
47,3,1031,800
47,4,947,731
47,5,863,706
47,6,1120,609
47,7,1080,488
47,8,1059,414
47,9,1042,349
47,10,1199,590
47,11,1195,454
47,12,1196,375
47,13,1196,307
47,14,1275,604
47,15,1282,476
47,16,1283,401
47,17,1279,331
47,18,1345,643
47,19,1384,559
47,20,1411,504
47,21,1432,448
48,1,1253,947
48,2,1136,905
48,3,1031,799
48,4,947,731
48,5,862,707
48,6,1120,609
48,7,1080,488
48,8,1059,415
48,9,1042,349
48,10,1199,590
48,11,1195,455
48,12,1196,375
48,13,1196,308
48,14,1275,604
48,15,1282,476
48,16,1284,401
48,17,1279,331
48,18,1345,643
48,19,1384,559
48,20,1411,504
48,21,1432,449
49,1,1253,948
49,2,1136,905
49,3,1031,800
49,4,946,731
49,5,862,707
49,6,1120,609
49,7,1080,488
49,8,1058,415
49,9,1042,350
49,10,1199,590
49,11,1195,455
49,12,1196,375
49,13,1195,308
49,14,1275,604
49,15,1282,476
49,16,1283,401
49,17,1279,331
49,18,1345,643
49,19,1384,559
49,20,1411,504
49,21,1432,448
50,1,1253,947
50,2,1136,905
50,3,1032,800
50,4,947,731
50,5,862,707
50,6,1120,609
50,7,1079,488
50,8,1058,415
50,9,1041,350
50,10,1199,590
50,11,1195,455
50,12,1196,375
50,13,1195,308
50,14,1275,604
50,15,1282,476
50,16,1283,401
50,17,1278,331
50,18,1345,643
50,19,1384,559
50,20,1411,504
50,21,1432,448
51,1,1253,947
51,2,1136,905
51,3,1031,800
51,4,946,731
51,5,862,707
51,6,1120,609
51,7,1079,489
51,8,1058,415
51,9,1041,350
51,10,1199,590
51,11,1194,455
51,12,1196,376
51,13,1195,309
51,14,1275,604
51,15,1281,477
51,16,1283,402
51,17,1279,331
51,18,1345,644
51,19,1384,559
51,20,1410,505
51,21,1431,449
52,1,1252,947
52,2,1135,905
52,3,1031,801
52,4,947,732
52,5,862,707
52,6,1119,610
52,7,1078,489
52,8,1057,416
52,9,1040,350
52,10,1199,591
52,11,1194,456
52,12,1195,376
52,13,1195,309
52,14,1275,605
52,15,1281,477
52,16,1282,402
52,17,1278,331
52,18,1345,644
52,19,1383,560
52,20,1410,505
52,21,1431,449
53,1,1253,947
53,2,1135,906
53,3,1031,801
53,4,947,732
53,5,862,707
53,6,1118,610
53,7,1077,489
53,8,1056,416
53,9,1040,351
53,10,1198,591
53,11,1193,455
53,12,1195,375
53,13,1194,308
53,14,1274,605
53,15,1280,477
53,16,1282,401
53,17,1278,330
53,18,1345,644
53,19,1383,560
53,20,1410,505
53,21,1431,449
54,1,1252,947
54,2,1134,905
54,3,1030,801
54,4,946,732
54,5,862,707
54,6,1118,610
54,7,1077,489
54,8,1056,416
54,9,1040,351
54,10,1198,591
54,11,1193,456
54,12,1194,376
54,13,1194,308
54,14,1274,605
54,15,1280,477
54,16,1281,402
54,17,1277,331
54,18,1344,644
54,19,1383,560
54,20,1409,505
54,21,1430,449
55,1,1253,947
55,2,1135,906
55,3,1030,802
55,4,946,732
55,5,862,708
55,6,1118,610
55,7,1077,490
55,8,1056,416
55,9,1040,351
55,10,1197,591
55,11,1192,456
55,12,1194,376
55,13,1194,309
55,14,1274,605
55,15,1280,477
55,16,1281,401
55,17,1277,330
55,18,1344,644
55,19,1383,559
55,20,1410,505
55,21,1431,449
56,1,1252,948
56,2,1134,907
56,3,1029,801
56,4,945,732
56,5,861,708
56,6,1117,610
56,7,1077,489
56,8,1055,416
56,9,1039,350
56,10,1197,591
56,11,1192,456
56,12,1194,375
56,13,1193,308
56,14,1273,605
56,15,1279,477
56,16,1281,401
56,17,1277,330
56,18,1343,644
56,19,1383,559
56,20,1410,505
56,21,1431,448
57,1,1252,947
57,2,1134,906
57,3,1029,802
57,4,945,733
57,5,861,708
57,6,1118,610
57,7,1077,490
57,8,1055,416
57,9,1039,351
57,10,1197,591
57,11,1192,456
57,12,1194,376
57,13,1193,308
57,14,1273,605
57,15,1279,477
57,16,1281,401
57,17,1277,330
57,18,1343,645
57,19,1383,560
57,20,1410,505
57,21,1431,449
58,1,1251,947
58,2,1134,906
58,3,1029,802
58,4,945,733
58,5,861,708
58,6,1117,610
58,7,1076,490
58,8,1055,416
58,9,1039,351
58,10,1197,591
58,11,1192,456
58,12,1194,376
58,13,1193,309
58,14,1273,605
58,15,1279,477
58,16,1281,402
58,17,1277,330
58,18,1344,645
58,19,1383,560
58,20,1409,505
58,21,1430,449
59,1,1251,947
59,2,1134,906
59,3,1029,802
59,4,945,733
59,5,861,708
59,6,1118,611
59,7,1076,490
59,8,1055,417
59,9,1039,351
59,10,1197,591
59,11,1192,456
59,12,1194,376
59,13,1193,309
59,14,1273,605
59,15,1279,477
59,16,1281,402
59,17,1277,331
59,18,1344,645
59,19,1383,560
59,20,1409,505
59,21,1430,449
60,1,1251,947
60,2,1134,906
60,3,1029,802
60,4,945,734
60,5,861,708
60,6,1117,611
60,7,1076,490
60,8,1055,417
60,9,1039,351
60,10,1197,591
60,11,1192,456
60,12,1193,377
60,13,1193,309
60,14,1273,606
60,15,1279,477
60,16,1281,402
60,17,1277,331
60,18,1343,645
60,19,1383,561
60,20,1409,505
60,21,1430,449
61,1,1251,947
61,2,1133,906
61,3,1029,802
61,4,946,734
61,5,861,708
61,6,1117,611
61,7,1076,490
61,8,1055,417
61,9,1039,351
61,10,1197,591
61,11,1192,457
61,12,1193,377
61,13,1193,309
61,14,1273,606
61,15,1279,478
61,16,1280,402
61,17,1277,331
61,18,1343,645
61,19,1383,561
61,20,1409,506
61,21,1430,449
62,1,1251,947
62,2,1133,906
62,3,1029,802
62,4,946,734
62,5,861,708
62,6,1117,611
62,7,1076,490
62,8,1055,416
62,9,1039,351
62,10,1197,591
62,11,1192,456
62,12,1193,376
62,13,1193,309
62,14,1273,606
62,15,1279,478
62,16,1281,402
62,17,1277,331
62,18,1343,645
62,19,1382,561
62,20,1409,506
62,21,1430,449
63,1,1251,947
63,2,1134,906
63,3,1030,802
63,4,946,733
63,5,861,708
63,6,1117,611
63,7,1076,490
63,8,1055,417
63,9,1039,351
63,10,1197,592
63,11,1192,457
63,12,1193,377
63,13,1193,310
63,14,1273,606
63,15,1279,478
63,16,1281,402
63,17,1277,331
63,18,1343,645
63,19,1382,561
63,20,1409,506
63,21,1430,449
64,1,1251,947
64,2,1133,906
64,3,1029,802
64,4,946,733
64,5,862,708
64,6,1116,611
64,7,1076,490
64,8,1055,416
64,9,1039,351
64,10,1196,592
64,11,1192,457
64,12,1194,377
64,13,1193,309
64,14,1273,606
64,15,1279,478
64,16,1281,402
64,17,1277,331
64,18,1343,645
64,19,1383,561
64,20,1410,506
64,21,1431,449
65,1,1251,947
65,2,1133,905
65,3,1029,802
65,4,946,733
65,5,862,707
65,6,1117,611
65,7,1076,490
65,8,1055,416
65,9,1039,351
65,10,1197,592
65,11,1192,457
65,12,1193,377
65,13,1193,309
65,14,1273,606
65,15,1279,478
65,16,1281,403
65,17,1277,331
65,18,1343,645
65,19,1382,561
65,20,1410,506
65,21,1431,449
66,1,1251,946
66,2,1133,905
66,3,1029,802
66,4,945,733
66,5,861,707
66,6,1116,611
66,7,1076,490
66,8,1055,416
66,9,1039,351
66,10,1196,592
66,11,1192,457
66,12,1193,377
66,13,1193,309
66,14,1273,606
66,15,1279,478
66,16,1281,402
66,17,1277,331
66,18,1343,645
66,19,1383,561
66,20,1410,506
66,21,1431,449
67,1,1251,946
67,2,1133,905
67,3,1029,801
67,4,945,733
67,5,861,707
67,6,1117,611
67,7,1076,490
67,8,1055,416
67,9,1039,351
67,10,1196,592
67,11,1192,457
67,12,1193,377
67,13,1193,309
67,14,1273,606
67,15,1279,478
67,16,1280,402
67,17,1276,331
67,18,1343,645
67,19,1383,561
67,20,1410,506
67,21,1431,449
68,1,1251,946
68,2,1133,905
68,3,1029,801
68,4,945,732
68,5,861,707
68,6,1117,611
68,7,1076,490
68,8,1055,417
68,9,1040,351
68,10,1196,592
68,11,1192,457
68,12,1193,377
68,13,1193,309
68,14,1273,606
68,15,1279,478
68,16,1281,402
68,17,1276,331
68,18,1343,645
68,19,1383,561
68,20,1410,506
68,21,1431,450
69,1,1251,946
69,2,1133,905
69,3,1030,801
69,4,946,732
69,5,861,707
69,6,1117,611
69,7,1076,490
69,8,1055,417
69,9,1040,351
69,10,1197,592
69,11,1192,457
69,12,1194,377
69,13,1193,309
69,14,1273,606
69,15,1279,478
69,16,1281,403
69,17,1277,331
69,18,1343,645
69,19,1383,561
69,20,1410,506
69,21,1432,449
70,1,1251,946
70,2,1133,905
70,3,1030,801
70,4,946,732
70,5,862,706
70,6,1117,611
70,7,1077,490
70,8,1056,416
70,9,1040,351
70,10,1197,592
70,11,1193,457
70,12,1194,377
70,13,1194,309
70,14,1273,606
70,15,1280,478
70,16,1281,403
70,17,1277,331
70,18,1343,645
70,19,1383,561
70,20,1411,506
70,21,1432,450
71,1,1251,946
71,2,1133,905
71,3,1030,800
71,4,946,732
71,5,862,707
71,6,1117,611
71,7,1077,490
71,8,1056,417
71,9,1039,351
71,10,1198,592
71,11,1193,457
71,12,1195,377
71,13,1194,309
71,14,1274,606
71,15,1280,478
71,16,1282,403
71,17,1278,332
71,18,1344,646
71,19,1384,562
71,20,1411,507
71,21,1433,450
72,1,1252,946
72,2,1134,905
72,3,1031,801
72,4,947,732
72,5,863,707
72,6,1118,610
72,7,1078,489
72,8,1057,416
72,9,1040,351
72,10,1198,591
72,11,1194,456
72,12,1195,377
72,13,1194,309
72,14,1274,606
72,15,1281,478
72,16,1283,403
72,17,1279,332
72,18,1345,646
72,19,1385,561
72,20,1413,506
72,21,1434,450
73,1,1251,947
73,2,1134,905
73,3,1031,801
73,4,947,732
73,5,863,707
73,6,1118,610
73,7,1078,489
73,8,1057,416
73,9,1041,351
73,10,1198,591
73,11,1194,456
73,12,1196,377
73,13,1195,309
73,14,1274,605
73,15,1282,478
73,16,1284,402
73,17,1280,331
73,18,1344,645
73,19,1385,561
73,20,1413,506
73,21,1435,450
74,1,1252,947
74,2,1134,905
74,3,1031,801
74,4,948,732
74,5,864,707
74,6,1119,610
74,7,1078,490
74,8,1057,416
74,9,1041,351
74,10,1199,591
74,11,1195,457
74,12,1196,377
74,13,1196,309
74,14,1275,606
74,15,1282,478
74,16,1284,402
74,17,1280,331
74,18,1344,645
74,19,1385,561
74,20,1413,506
74,21,1435,450
75,1,1251,947
75,2,1135,905
75,3,1031,801
75,4,948,732
75,5,863,706
75,6,1119,610
75,7,1079,490
75,8,1058,416
75,9,1041,351
75,10,1199,591
75,11,1195,457
75,12,1196,377
75,13,1196,309
75,14,1275,606
75,15,1282,478
75,16,1284,403
75,17,1280,331
75,18,1344,645
